FitApply..Test Condition,FitApply..ID,MTVC.gs0.variable,MTVC.gs0.value
T3,KIT_930_942_C942S,MTVC.ds50.LogFC,0.285203876
T3,KIT_930_942_C942S,MTVC.ds50.pvalue.treatment,0.181522469
T3,LCK_387_399,MTVC.ds50.LogFC,0.661570607
T3,LCK_387_399,MTVC.ds50.pvalue.treatment,0.23409555
T3,MAPK3_198_210_C203S,MTVC.ds50.LogFC,0.460607597
T3,MAPK3_198_210_C203S,MTVC.ds50.pvalue.treatment,0.129939266
T3,MBP_198_210,MTVC.ds50.LogFC,0.199708522
T3,MBP_198_210,MTVC.ds50.pvalue.treatment,0.156334622
T3,MBP_259_271,MTVC.ds50.LogFC,-0.086353578
T3,MBP_259_271,MTVC.ds50.pvalue.treatment,0.811240534
T3,MET_1227_1239,MTVC.ds50.LogFC,0.365566424
T3,MET_1227_1239,MTVC.ds50.pvalue.treatment,0.091674683
T3,MET_1228_1240,MTVC.ds50.LogFC,0.32815557
T3,MET_1228_1240,MTVC.ds50.pvalue.treatment,0.216707489
T3,MK01_180_192,MTVC.ds50.LogFC,-0.041243095
T3,MK01_180_192,MTVC.ds50.pvalue.treatment,0.756493759
T3,MK03_199_208,MTVC.ds50.LogFC,0.357953799
T3,MK03_199_208,MTVC.ds50.pvalue.treatment,0.040404758
T3,MK07_212_224,MTVC.ds50.LogFC,0.411438064
T3,MK07_212_224,MTVC.ds50.pvalue.treatment,0.185521121
T3,MK08_181_191,MTVC.ds50.LogFC,0.084743422
T3,MK08_181_191,MTVC.ds50.pvalue.treatment,0.364080013
T3,MK10_216_228,MTVC.ds50.LogFC,0.109669405
T3,MK10_216_228,MTVC.ds50.pvalue.treatment,0.341175389
T3,MK12_180_189_M182B,MTVC.ds50.LogFC,0.072313451
T3,MK12_180_189_M182B,MTVC.ds50.pvalue.treatment,0.893912256
T3,MPZL1_235_246_H235K_Q236K,MTVC.ds50.LogFC,0.159857412
T3,MPZL1_235_246_H235K_Q236K,MTVC.ds50.pvalue.treatment,0.4203476
T3,NCF1_313_325,MTVC.ds50.LogFC,-0.029446917
T3,NCF1_313_325,MTVC.ds50.pvalue.treatment,0.850506876
T3,NPT2A_501_513,MTVC.ds50.LogFC,-0.060585799
T3,NPT2A_501_513,MTVC.ds50.pvalue.treatment,0.611870062
T3,NTRK2_696_708,MTVC.ds50.LogFC,0.117052696
T3,NTRK2_696_708,MTVC.ds50.pvalue.treatment,0.498142132
T3,P85A_600_612,MTVC.ds50.LogFC,0.525227246
T3,P85A_600_612,MTVC.ds50.pvalue.treatment,0.093369558
T3,PAXI_111_123,MTVC.ds50.LogFC,0.248058635
T3,PAXI_111_123,MTVC.ds50.pvalue.treatment,0.187602492
T3,PAXI_24_36,MTVC.ds50.LogFC,0.405568562
T3,PAXI_24_36,MTVC.ds50.pvalue.treatment,0.083483499
T3,PDPK1_2_14,MTVC.ds50.LogFC,0.127159449
T3,PDPK1_2_14,MTVC.ds50.pvalue.treatment,0.412818357
T3,PDPK1_369_381,MTVC.ds50.LogFC,0.964994142
T3,PDPK1_369_381,MTVC.ds50.pvalue.treatment,0.049377553
T3,PECA1_706_718,MTVC.ds50.LogFC,0.163641464
T3,PECA1_706_718,MTVC.ds50.pvalue.treatment,0.259751626
T3,PECA1_708_718,MTVC.ds50.LogFC,0.24420156
T3,PECA1_708_718,MTVC.ds50.pvalue.treatment,0.061368153
T3,PGFRB_1002_1014,MTVC.ds50.LogFC,0.125980601
T3,PGFRB_1002_1014,MTVC.ds50.pvalue.treatment,0.838724298
T3,PGFRB_1014_1028,MTVC.ds50.LogFC,0.473046263
T3,PGFRB_1014_1028,MTVC.ds50.pvalue.treatment,0.531301484
T3,PGFRB_572_584,MTVC.ds50.LogFC,0.272927247
T3,PGFRB_572_584,MTVC.ds50.pvalue.treatment,0.040000171
T3,PGFRB_709_721,MTVC.ds50.LogFC,0.217732339
T3,PGFRB_709_721,MTVC.ds50.pvalue.treatment,0.413072797
T3,PGFRB_768_780,MTVC.ds50.LogFC,0.267066608
T3,PGFRB_768_780,MTVC.ds50.pvalue.treatment,0.42675596
T3,PGFRB_771_783,MTVC.ds50.LogFC,0.926757451
T3,PGFRB_771_783,MTVC.ds50.pvalue.treatment,0.296927286
T3,PLCG1_764_776,MTVC.ds50.LogFC,0.252816922
T3,PLCG1_764_776,MTVC.ds50.pvalue.treatment,0.16202968
T3,PLCG2_1191_1203_C1200S,MTVC.ds50.LogFC,0.326066955
T3,PLCG2_1191_1203_C1200S,MTVC.ds50.pvalue.treatment,0.074986626
T3,PLCG2_1211_1222_N1211K_N1212K,MTVC.ds50.LogFC,0.008316138
T3,PLCG2_1211_1222_N1211K_N1212K,MTVC.ds50.pvalue.treatment,0.977937749
T3,PP2AB_297_309,MTVC.ds50.LogFC,0.370133347
T3,PP2AB_297_309,MTVC.ds50.pvalue.treatment,0.038227607
T3,PRGR_786_798,MTVC.ds50.LogFC,0.284069175
T3,PRGR_786_798,MTVC.ds50.pvalue.treatment,0.564748292
T3,PRRX2_202_214,MTVC.ds50.LogFC,0.189978371
T3,PRRX2_202_214,MTVC.ds50.pvalue.treatment,0.3969646
T3,PTN11_539_551,MTVC.ds50.LogFC,-0.355135987
T3,PTN11_539_551,MTVC.ds50.pvalue.treatment,0.10699887
T3,PTN11_541_551,MTVC.ds50.LogFC,0.116436775
T3,PTN11_541_551,MTVC.ds50.pvalue.treatment,0.531432831
T3,PTN11_57_67,MTVC.ds50.LogFC,0.271795223
T3,PTN11_57_67,MTVC.ds50.pvalue.treatment,0.18500159
T3,PTN11_580_590,MTVC.ds50.LogFC,0.557656351
T3,PTN11_580_590,MTVC.ds50.pvalue.treatment,0.047780615
T3,PTN6_531_541,MTVC.ds50.LogFC,0.308894592
T3,PTN6_531_541,MTVC.ds50.pvalue.treatment,0.071216695
T3,PTN6_558_570,MTVC.ds50.LogFC,0.019237231
T3,PTN6_558_570,MTVC.ds50.pvalue.treatment,0.940473928
T3,RAF1_332_344,MTVC.ds50.LogFC,0.073273061
T3,RAF1_332_344,MTVC.ds50.pvalue.treatment,0.606851581
T3,RASA1_453_465,MTVC.ds50.LogFC,0.164694693
T3,RASA1_453_465,MTVC.ds50.pvalue.treatment,0.307078375
T3,RB_804_816,MTVC.ds50.LogFC,0.006275181
T3,RB_804_816,MTVC.ds50.pvalue.treatment,0.959027617
T3,RET_1022_1034,MTVC.ds50.LogFC,0.236088364
T3,RET_1022_1034,MTVC.ds50.pvalue.treatment,0.220023967
T3,RON_1346_1358,MTVC.ds50.LogFC,0.704917608
T3,RON_1346_1358,MTVC.ds50.pvalue.treatment,0.353366049
T3,SHC1_309_321,MTVC.ds50.LogFC,-0.087580889
T3,SHC1_309_321,MTVC.ds50.pvalue.treatment,0.529667863
T3,STAT2_684_696,MTVC.ds50.LogFC,-6.12523E-05
T3,STAT2_684_696,MTVC.ds50.pvalue.treatment,0.999661538
T3,TEC_512_524,MTVC.ds50.LogFC,0.548288042
T3,TEC_512_524,MTVC.ds50.pvalue.treatment,0.042955069
T3,TYRO3_679_691,MTVC.ds50.LogFC,0.117909028
T3,TYRO3_679_691,MTVC.ds50.pvalue.treatment,0.475874233
T3,VGFR2_944_956,MTVC.ds50.LogFC,0.303187575
T3,VGFR2_944_956,MTVC.ds50.pvalue.treatment,0.032570608
T3,VGFR2_989_1001,MTVC.ds50.LogFC,0.355879338
T3,VGFR2_989_1001,MTVC.ds50.pvalue.treatment,0.182687089
T3,VGFR3_1061_1073,MTVC.ds50.LogFC,-0.215320218
T3,VGFR3_1061_1073,MTVC.ds50.pvalue.treatment,0.45331558
T3,VINC_815_827,MTVC.ds50.LogFC,0.099969484
T3,VINC_815_827,MTVC.ds50.pvalue.treatment,0.443403256
T3,VISTA_260_270,MTVC.ds50.LogFC,-0.0019949
T3,VISTA_260_270,MTVC.ds50.pvalue.treatment,0.98768432
T3,YES_420_432,MTVC.ds50.LogFC,1.701195641
T3,YES_420_432,MTVC.ds50.pvalue.treatment,0.031404948
T3,ZAP70_313_325,MTVC.ds50.LogFC,0.195044393
T3,ZAP70_313_325,MTVC.ds50.pvalue.treatment,0.177067295
T3,ZAP70_485_497,MTVC.ds50.LogFC,0.454948942
T3,ZAP70_485_497,MTVC.ds50.pvalue.treatment,0.039368188
T3,ZBT16_621_633,MTVC.ds50.LogFC,0.042526645
T3,ZBT16_621_633,MTVC.ds50.pvalue.treatment,0.833354466
